ID,EGRID,Nummer,BFSNr,Check_EGRID,Flaeche,parcel_area_m2,Bemerkung,GGF_m2,BUF_m2,UUF_m2,Sealed_m2,GreenSpace_m2,Abbau_Deponie_m2,Acker_Wiese_Weide_m2,Bahn_m2,Fels_m2,Gartenanlage_m2,Gebaeude_m2,Geroell_Sand_m2,Gewaesser_fliessendes_m2,Gewaesser_stehendes_m2,Gletscher_Firn_m2,Hoch_Flachmoor_m2,Reben_m2,Strasse_Weg_m2,Trottoir_m2,Verkehrsinsel_m2,Wasserbecken_m2,Wytweide_dicht_m2,Wytweide_offen_m2,geschlossener_Wald_m2,uebrige_Intensivkultur_m2,uebrige_befestigte_m2,uebrige_bestockte_m2,uebrige_humusierte_m2,uebrige_vegetationslose_m2
TEST-00674,CH427693463535,361,353.0,EGRID found in AV,503.0,502.78733100263884,,94.70547350068549,408.08185750195327,0.0,94.70547350068549,408.08185750195327,0.0,0.0,0.0,0.0,408.08185750195327,94.70547350068549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00988,00000,,,EGRID missing or not in AV,,0.0,Ungueltige EGRID (Testfall),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00024,CH475299742355,95,4012.0,EGRID found in AV,3829.0,3829.2591524919553,,265.20488728553005,3564.0534348788437,0.0,2693.4798105667737,1135.7785115976003,0.0,0.0,0.0,0.0,1135.7785115976003,265.20488728553005,0.0,0.0,0.0,0.0,0.0,0.0,1322.567488351078,0.2316805462195854,0.0,0.0,0.0,0.0,0.0,0.0,1105.475754383946,0.0,0.0,0.0
TEST-00921,CH555552793018,1710,6158.0,EGRID found in AV,836.0,836.2637179942787,,72.88056100088555,763.3827329098409,0.0,123.01433578718702,713.2489581235394,0.0,0.0,0.0,0.0,713.2489581235394,72.88056100088555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.13377478630147,0.0,0.0,0.0
TEST-00146,CH376277760034,968,3407.0,EGRID found in AV,1985.0,1985.2340819956637,,0.0,48.04215193204623,1937.1919300633706,48.04215193204623,1898.0555206447707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.136409418599946,0.0,0.0,0.0,0.0,48.04215193204623,0.0,0.0,0.0,0.0,0.0,1898.0555206447707,0.0,0.0,0.0,0.0,0.0
TEST-00183,CH927840824969,1845,2770.0,EGRID found in AV,1000.0,999.643277508782,,236.01840723141018,763.6248702728444,0.0,474.39612733877186,525.2471501654827,0.0,0.0,0.0,0.0,525.2471501654827,236.01840723141018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.37772010736165,0.0,0.0,0.0
TEST-00206,CH111692747772,3757,4161.0,EGRID found in AV,1690.0,1700.755749998342,,0.0,1652.9499426847678,47.80487631786273,119.57451108079562,1581.1803079218348,0.0,1533.3754316039722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.57451108079562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.80487631786273,0.0,0.0
TEST-00021,CH992177842448,4119,3274.0,EGRID found in AV,464.0,463.5812199989093,,0.0,463.581219998807,0.0,0.0,463.581219998807,0.0,463.5773222224309,0.0,0.0,0.0038977763761067763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00656,CH207783894691,1331,225.0,EGRID found in AV,756.0,756.2723224999869,,132.2286149982647,624.0437075009319,0.0,175.71182588127442,580.5604966179221,0.0,0.0,0.0,0.0,580.5604966179221,132.2286149982647,0.0,0.0,0.0,0.0,0.0,0.0,1.587496092545047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.895714790464666,0.0,0.0,0.0
TEST-00443,CH712751337763,4203,3722.0,EGRID found in AV,1215.0,1214.7514864937675,,0.0,1214.7514864937675,0.0,0.0,1214.7514864937675,0.0,1214.7514864937675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00317,CH295246893095,11172,6137.0,EGRID found in AV,2582.0,2582.042182504912,,0.0,0.0,2582.042182504912,0.0,2582.042182504912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2582.042182504912,0.0,0.0,0.0,0.0,0.0
TEST-00620,CH844963778907,1168,3272.0,EGRID found in AV,15539.0,15538.598031514712,,118.50937450019705,15046.763919084577,373.3247379287701,118.5315212037037,15368.14324113635,0.0,15046.74177238107,0.0,0.0,0.0,118.50937450019705,0.0,51.92326917349019,0.0,0.0,0.0,0.0,0.022146703506649983,0.0,0.0,0.0,0.0,0.0,321.4014687552799,0.0,0.0,0.0,0.0,0.0
TEST-00967,CH393579333479,,,EGRID missing or not in AV,,0.0,Nicht existierende EGRID (Testfall),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00631,CH737678911863,280,3804.0,EGRID found in AV,37.0,37.357365000516864,,0.0,37.357365000516864,0.0,0.0,37.357365000516864,0.0,0.0,0.0,0.0,37.357365000516864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00464,CH720163020760,1185,5266.0,EGRID found in AV,5826.0,5807.8650870043775,,0.0,5807.8650870043775,0.0,0.0,5807.8650870043775,0.0,5807.8650870043775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00589,CH533280067940,1984,2580.0,EGRID found in AV,730.0,729.9265150049915,,134.4618895010314,595.464625503881,0.0,250.86817200092804,479.05834300398436,0.0,0.0,0.0,0.0,479.05834300398436,134.4618895010314,0.0,0.0,0.0,0.0,0.0,0.0,0.02949772423654906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.3767847756601,0.0,0.0,0.0
TEST-00295,CH530670337972,3556,4253.0,EGRID found in AV,521.0,521.1418565011609,,0.0,521.1418565011609,0.0,0.09455099944069617,521.0473055017202,0.0,0.0,0.0,0.0,521.0473055017202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09455099944069617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00325,CH238303957964,6137,4045.0,EGRID found in AV,18.0,18.093670000054683,,18.093670000054683,0.0,0.0,18.093670000054683,0.0,0.0,0.0,0.0,0.0,0.0,18.093670000054683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00473,CH534689356689,2049,351.0,EGRID found in AV,550.0,550.2817509927783,,105.37713160857865,444.9046193860129,0.0,105.37845660827588,444.9032943863157,0.0,0.0,0.0,0.0,444.9032943863157,105.37713160857865,0.0,0.0,0.0,0.0,0.0,0.0,0.0013249996972275468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00026,CH473577384621,505,497.0,EGRID found in AV,294.0,293.82301950120075,,0.0,293.8230195012008,0.0,0.0,293.8230195012008,0.0,293.8230195012008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00827,CH990677995190,141,131.0,EGRID found in AV,476.0,476.259260500517,,99.58718350234015,376.6720769995095,0.0,182.85148627557015,293.4077742262795,0.0,0.0,0.0,0.0,293.4077742262795,99.58718350234015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.26430277322999,0.0,0.0,0.0
TEST-00529,CH773674156467,4067,312.0,EGRID found in AV,518.0,518.4656845038666,,99.83038100042955,418.6350967403129,0.0,99.83038100042955,418.6350967403129,0.0,0.0,0.0,0.0,418.6350967403129,99.83038100042955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00646,CH896477782208,4717,172.0,EGRID found in AV,1297.0,1297.2839849991083,,420.6481535025775,876.6358314979732,0.0,535.5130611184665,761.7709238820842,0.0,0.0,0.0,0.0,761.7709238820842,420.6481535025775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.86490761588895,0.0,0.0,0.0
TEST-00170,CH873584674626,6142,362.0,EGRID found in AV,133.0,132.97158349681652,,58.3041180684932,74.66671279430025,0.0,58.3041180684932,74.66671279430025,0.0,0.0,0.0,0.0,74.66671279430025,58.3041180684932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00569,CH143284777247,589,59.0,EGRID found in AV,78834.0,78834.62745848739,,0.0,78834.62745848758,0.0,0.041856893885477066,78834.58560159369,0.0,78834.58560159369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041856893885477066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00942,CH141105749946,2033,4196.0,EGRID found in AV,524.0,523.7808244997241,,145.45975195133528,378.3210725488968,0.0,249.66702185549403,274.11380264473803,0.0,0.0,0.0,0.0,274.11380264473803,145.45975195133528,0.0,0.0,0.0,0.0,0.0,0.0,63.93982703805994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.26744286609881,0.0,0.0,0.0
TEST-00989,00000,,,EGRID missing or not in AV,,0.0,Ungueltige EGRID (Testfall),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00609,CH230077828325,241,4811.0,EGRID found in AV,130785.0,130785.1949944834,,0.0,98519.55972976753,32265.63452214618,3415.3078083089213,127122.62767928829,0.0,95104.2519214586,0.0,0.0,0.0,0.0,0.0,247.25876431649536,0.0,0.0,0.0,0.0,3378.903460271378,0.0,0.0,0.0,0.0,0.0,31552.732753336,0.0,36.40434803754285,465.643004493685,0.0,0.0
TEST-00401,CH833378275980,1288,3733.0,EGRID found in AV,1253.0,1253.047247506336,,0.0,733.3539626354882,519.6932848691839,0.0,1253.0472475046722,0.0,733.3539626354882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.6932848691839,0.0,0.0,0.0,0.0,0.0
TEST-00531,CH908106903261,633,2573.0,EGRID found in AV,278.0,278.4081400011785,,198.38394216763248,80.02351633517303,0.0,273.4003252844511,5.007133218354377,0.0,0.0,0.0,0.0,5.007133218354377,198.38394216763248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.01638311681864,0.0,0.0,0.0
TEST-00383,CH557466961522,128,4320.0,EGRID found in AV,2214.0,2214.052744497576,,283.87349950060843,1930.178830526048,0.0,283.87349950060843,1930.178830526048,0.0,948.156322494111,0.0,0.0,982.022508031937,283.87349950060843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00172,CH188915509329,4585,4080.0,EGRID found in AV,414.0,413.96809799821995,,114.82893950104581,299.13915849717415,0.0,114.82893950104581,299.13915849717415,0.0,0.0,0.0,0.0,299.13915849717415,114.82893950104581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00979,CH905534830261,,,EGRID missing or not in AV,,0.0,Nicht existierende EGRID (Testfall),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00308,CH227861896779,1728,2701.0,EGRID found in AV,266.0,265.96254800033597,,92.95135533292859,173.01077206098734,0.0,134.17182083468458,131.79030655923134,0.0,0.0,0.0,0.0,131.79030655923134,92.95135533292859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.346635000758695,0.0,0.0,0.0,0.0,22.873830500997293,0.0,0.0,0.0
TEST-00525,CH452508705497,807,2917.0,EGRID found in AV,908.0,907.9836025088102,,0.0,907.9836025088097,0.0,0.0,907.9836025088097,0.0,907.9836025088097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00535,CH358802870732,1074,5001.0,EGRID found in AV,539.0,538.8303474967978,,130.2304870010614,408.5998604957362,0.0,176.638361003115,362.19198649368263,0.0,0.0,0.0,0.0,362.19198649368263,130.2304870010614,0.0,0.0,0.0,0.0,0.0,0.0,0.002654001167840647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40522000088575,0.0,0.0,0.0
TEST-00097,CH707764897365,1142,3342.0,EGRID found in AV,3411.0,3410.5922059805594,,244.7358981601028,3165.856307822652,0.0,693.018718235217,2717.573487747538,0.0,2717.573487747538,0.0,0.0,0.0,244.7358981601028,0.0,0.0,0.0,0.0,0.0,0.0,129.79441174751543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.48840832759873,0.0,0.0,0.0
TEST-00784,CH736589631062,1379,6604.0,EGRID found in AV,581.0,580.7519450022675,,0.0,580.751808003381,0.0,0.0,580.751808003381,0.0,0.0,0.0,0.0,565.1017220060864,0.0,0.0,0.0,0.0,0.0,0.0,15.650085997294607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00238,CH767274168030,791,4165.0,EGRID found in AV,411.0,411.18412850174064,,288.64704657861597,122.53708192202467,0.0,289.580803546533,121.60332495410765,0.0,0.0,0.0,0.0,121.60332495410765,288.64704657861597,0.0,0.0,0.0,0.0,0.0,0.0,0.9337569679170162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00811,CH165252306374,7512,6218.0,EGRID found in AV,125.0,124.84326250048699,,0.0,0.0,124.84326250048699,0.0,124.84326250048699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.84326250048699,0.0,0.0,0.0,0.0,0.0
TEST-00424,CH588166158554,844,4312.0,EGRID found in AV,1959.0,1958.9734254974437,,182.67651650506798,1776.2969089859364,0.0,390.2382752101872,1568.7351502808172,0.0,0.0,0.0,0.0,1568.7351502808172,182.67651650506798,0.0,0.0,0.0,0.0,0.0,0.0,33.22196877939474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.3397899257245,0.0,0.0,0.0
TEST-00524,CH434877389344,4279,56.0,EGRID found in AV,1381.0,1381.3895404977065,,407.44421950417666,973.9453209919715,0.0,510.764107465335,870.6254330308132,0.0,0.0,0.0,0.0,870.6254330308132,407.44421950417666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.3198879611583,0.0,0.0,0.0
TEST-00125,CH461246359292,7258,371.0,EGRID found in AV,977.0,976.7779215022782,,213.0977675681931,763.6801539338292,0.0,213.0977675681931,763.6801539338292,0.0,0.0,0.0,0.0,763.6801539338292,213.0977675681931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00622,CH645408711047,371,2938.0,EGRID found in AV,532.0,532.0114360020424,,0.0,532.0107928443579,0.0,516.6186045031766,15.392188341181274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.6186045031766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.392188341181274,0.0
TEST-00519,CH743546484821,3002,329.0,EGRID found in AV,934.0,934.3080140034375,,197.39096400326105,736.9170500001227,0.0,276.5425226313105,657.7654913720733,0.0,0.0,0.0,0.0,657.7654913720733,197.39096400326105,0.0,0.0,0.0,0.0,0.0,0.0,79.15155862804943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00467,CH943594776893,117,3663.0,EGRID found in AV,781.0,780.8269439916318,,171.94517300165253,608.8817709897749,0.0,242.18340546877414,538.6435385226532,0.0,0.0,0.0,0.0,538.6435385226532,171.94517300165253,0.0,0.0,0.0,0.0,0.0,0.0,0.003421309646412851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.23481115747519,0.0,0.0,0.0
TEST-00796,CH557781776903,314,26.0,EGRID found in AV,79.0,78.52366750833303,,0.0,78.52366750833308,0.0,0.0,78.52366750833308,0.0,78.52366750833308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00389,CH597677639153,606,3805.0,EGRID found in AV,715.0,715.1421925073603,,135.41032899991788,579.7318635071313,0.0,169.81178455960838,545.3304079474408,0.0,0.0,0.0,0.0,545.3304079474408,135.41032899991788,0.0,0.0,0.0,0.0,0.0,0.0,0.0020268544372765707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.39942870525322,0.0,0.0,0.0
TEST-00394,CH260702077417,135,5239.0,EGRID found in AV,157.0,158.12506849992934,,41.75087779769899,116.3741907024559,0.0,41.75087779769899,116.3741907024559,0.0,0.0,0.0,0.0,116.3741907024559,41.75087779769899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00540,CH333577147039,6384,152.0,EGRID found in AV,3369.0,3368.7995669967618,,540.2257469992435,2828.573819994757,0.0,1222.9532513553145,2145.8463156386856,0.0,0.0,0.0,0.0,2145.8463156386856,540.2257469992435,0.0,0.0,0.0,0.0,0.0,0.0,297.8202826284115,95.91332715456453,0.0,0.0,0.0,0.0,0.0,0.0,288.99389457309496,0.0,0.0,0.0
TEST-00364,CH207235514693,391,632.0,EGRID found in AV,325.0,325.47992550111076,,0.0,325.4799255017488,0.0,325.47752886592997,0.002396635818829839,0.0,0.0,0.0,0.0,0.002396635818829839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.47752886592997,0.0,0.0,0.0
TEST-00693,CH307738828457,1440,3271.0,EGRID found in AV,1275.0,1274.7952764940608,,126.56098550035568,974.4960780215907,173.72082297394286,126.56098550035568,1148.2169009955337,0.0,471.910417571043,0.0,0.0,502.5856604505477,126.56098550035568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.72082297394286,0.0,0.0,0.0,0.0,0.0
TEST-00450,CH907233760632,720,4254.0,EGRID found in AV,911.0,911.5128485008017,,256.5818535007494,654.9309950018841,0.0,626.7226153906827,284.7902331119508,0.0,0.0,0.0,0.0,284.7902331119508,256.5818535007494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.1407618899333,0.0,0.0,0.0
TEST-00884,CH682832068934,1276,2572.0,EGRID found in AV,632.0,631.6585864975452,,155.7929759983034,475.8656104975352,0.0,229.65653640060248,402.00205009523614,0.0,0.0,0.0,0.0,402.00205009523614,155.7929759983034,0.0,0.0,0.0,0.0,0.0,0.0,0.006902510327631006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.85665789197142,0.0,0.0,0.0
TEST-00614,CH913571463587,2984,312.0,EGRID found in AV,825.0,825.0368015028833,,113.4207039986594,711.6160975054814,0.0,113.4207039986594,711.6160975054814,0.0,0.0033613465694029582,0.0,0.0,711.6127361589121,113.4207039986594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00597,CH128160523092,1039,6194.0,EGRID found in AV,999.0,999.0974989953705,,0.0,999.0974989953704,0.0,0.0,999.0974989953704,0.0,999.0974989953704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00640,CH111171058810,323,4199.0,EGRID found in AV,565.0,565.0876050052857,,0.0,260.6809718488021,304.4066331525476,0.0,565.0876050013496,0.0,260.6809718488021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.4066331525476,0.0,0.0,0.0,0.0,0.0
TEST-00964,CH861409720452,,,EGRID missing or not in AV,,0.0,Nicht existierende EGRID (Testfall),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00193,CH853400778232,449,4831.0,EGRID found in AV,464.0,464.44919000328923,,232.28106700241037,232.16812300098672,0.0,464.34365598741806,0.10553401597906609,0.0,0.0,0.0,0.0,0.10553401597906609,232.28106700241037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.06258898500766,0.0,0.0,0.0
TEST-00156,CH986407397867,4077,2767.0,EGRID found in AV,150.0,150.02039099816983,,0.0,150.02039099816986,0.0,0.0,150.02039099816986,0.0,150.02039099816986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00154,CH310624329722,2900,2613.0,EGRID found in AV,1042.0,1042.1642259999287,,157.22653300138393,884.9376929990567,0.0,263.9178047789904,778.2464212214502,0.0,0.0,0.0,0.0,778.2464212214502,157.22653300138393,0.0,0.0,0.0,0.0,0.0,0.0,0.01630949937968751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.67496227822677,0.0,0.0,0.0
TEST-00409,CH727855226965,899,1630.0,EGRID found in AV,4377.0,4377.461126507832,,2698.9031470375926,1678.5579794691712,0.0,4333.574339053089,43.88678745367548,0.0,0.0,0.0,0.0,0.0,2698.9031470375926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634.6711920154958,0.0,43.88678745367548,0.0
TEST-00654,CH832678209560,655,4421.0,EGRID found in AV,600.0,599.9631160032317,,156.75039899978634,443.2127170034454,0.0,156.75039899978634,443.2127170034454,0.0,0.0,0.0,0.0,443.2127170034454,156.75039899978634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00762,CH319881857787,2384,69.0,EGRID found in AV,2830.0,2830.374162015792,,0.0,0.0,2830.3741620157925,0.0,2830.3741620157925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2830.3741620157925,0.0,0.0,0.0,0.0,0.0
TEST-00711,CH907288961748,827,3792.0,EGRID found in AV,62.0,62.101892498350196,,0.0,62.10189249871475,0.0,62.10189249871475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.706204169361557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.39568832935319,0.0,0.0,0.0
TEST-00708,CH894684323571,1707,412.0,EGRID found in AV,261.0,260.5129885034711,,54.95084100089818,205.56214750257305,0.0,54.95084100089818,205.56214750257305,0.0,0.0,0.0,0.0,205.56214750257305,54.95084100089818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00303,CH582120087879,VE4378,230.0,EGRID found in AV,694.0,694.4446779936402,,267.49080400152354,426.95387399386595,0.0,471.6437852213161,222.80089277407345,0.0,0.0,0.0,0.0,222.80089277407345,267.49080400152354,0.0,0.0,0.0,0.0,0.0,0.0,0.0026149958507062365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.15036622394183,0.0,0.0,0.0
TEST-00563,CH441651778084,1719,3214.0,EGRID found in AV,1024.0,1023.9630279982379,,235.72829200007735,788.2343881310674,0.0,533.3797347198438,490.582945411301,0.0,0.0,0.0,0.0,490.582945411301,235.72829200007735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.6514427197664,0.0,0.0,0.0
TEST-00344,CH510881617895,541,2865.0,EGRID found in AV,23675.0,23675.112525010583,,0.0,23675.112525017612,0.0,0.007110837036861695,23675.105414180576,0.0,23675.105414180576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007110837036861695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00425,CH331082942190,250,2234.0,EGRID found in AV,104.0,98.7244884989016,,16.826555800260493,81.89793269913099,0.0,16.826555800260493,81.89793269913099,0.0,13.137795803054509,0.0,0.0,68.76013689607649,16.826555800260493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEST-00701,CH271477704873,3755,71.0,EGRID found in AV,586.0,585.431937002559,,101.48616773153238,483.94576927068965,0.0,166.97104329565894,418.46089370656307,0.0,0.0,0.0,0.0,418.46089370656307,101.48616773153238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.48487556412655,0.0,0.0,0.0
TEST-00839,CH682052303057,72,6157.0,EGRID found in AV,512.0,512.4856100023519,,214.30269332995385,298.18291667364855,0.0,281.87886281386886,230.6067471897335,0.0,0.0,0.0,0.0,230.6067471897335,214.30269332995385,0.0,0.0,0.0,0.0,0.0,0.0,10.756977477899923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.81919200601511,0.0,0.0,0.0
TEST-00420,CH667788270143,3673,3732.0,EGRID found in AV,405833.0,405833.29795114597,,10.145903499982683,1132.109756415183,404691.0260004912,939.4257544419737,296089.8805558438,0.0,161.26878334482657,0.0,36149.66665364784,0.0,10.145903499982683,33933.83975506036,38720.4689414124,0.0,0.0,0.0,0.0,901.635230941942,0.0,0.0,0.0,0.0,0.0,295887.0506503707,0.0,27.644620000049,0.0,41.561122128365376,0.0
